,Reviews_Lower,POSTag
3051,"i received this product for free from influenster for testing purposes and all opinions are my own. i am in love with this whole line from l'oral. the conditoner smells amazing, like mint. a little of the conditoner goes a long way and the ends of my hair feel healthier, look healthier, and maintain moisture for 48 hours between shampoos. this is a great conditoner, which i have already repurchased now that the line in available in store nearby. l'oral has yet to disappoint. this review was collected as part of a promotion.","[('receiv', 'JJ'), ('product', 'NN'), ('free', 'JJ'), ('influenst', 'JJ'), ('test', 'NN'), ('purpos', 'NN'), ('opinion', 'NN'), ('own', 'IN'), ('love', 'JJ'), ('whole', 'JJ'), ('line', 'NN'), ('loral', 'JJ'), ('conditon', 'NN'), ('smell', 'NN'), ('amazing', 'VBG'), ('like', 'IN'), ('mint', 'NN'), ('littl', 'VBP'), ('conditon', 'NN'), ('goe', 'NN'), ('long', 'JJ'), ('way', 'NN'), ('end', 'NN'), ('hair', 'NN'), ('feel', 'VBP'), ('healthier', 'JJR'), ('look', 'NN'), ('healthier', 'JJR'), ('maintain', 'NN'), ('moistur', 'IN'), ('hour', 'NN'), ('shampoo', 'NN'), ('great', 'JJ'), ('conditoner', 'NN'), ('alreadi', 'NN'), ('repurchas', 'NN'), ('line', 'NN'), ('avail', 'NN'), ('store', 'NN'), ('nearby', 'JJ'), ('loral', 'JJ'), ('yet', 'RB'), ('disappoint', 'JJ'), ('review', 'NN'), ('collect', 'VBP'), ('part', 'NN'), ('promotion', 'NN')]"
3052,"*i received this product free/complimentary from an influenster voxbox but all the following opinions are my own* having curly hair, conditioner is a must. my hair is pretty heat damaged, so i was very excited about trying this. first of all, it leaves your hair smelling great. and afterwards, my ends do not feel anywhere near dry or brittle. this whole l'oral line works best when used together! this review was collected as part of a promotion.","[('i', 'JJ'), ('receiv', 'VBP'), ('product', 'NN'), ('freecomplimentari', 'NN'), ('influenst', 'NN'), ('voxbox', 'NN'), ('follow', 'JJ'), ('opinion', 'NN'), ('own', 'JJ'), ('curli', 'NN'), ('hair', 'NN'), ('condition', 'NN'), ('must', 'MD'), ('hair', 'VB'), ('pretti', 'JJ'), ('heat', 'NN'), ('damaged', 'VBD'), ('excit', 'JJ'), ('tri', 'NN'), ('this', 'DT'), ('first', 'JJ'), ('all', 'DT'), ('leav', 'JJ'), ('hair', 'NN'), ('smell', 'RB'), ('great', 'JJ'), ('afterwards', 'NNS'), ('end', 'VBP'), ('feel', 'VB'), ('anywher', 'RB'), ('near', 'IN'), ('dri', 'JJ'), ('brittle', 'JJ'), ('whole', 'JJ'), ('loral', 'JJ'), ('line', 'NN'), ('work', 'NN'), ('best', 'RB'), ('use', 'IN'), ('together', 'RB'), ('review', 'NN'), ('collect', 'JJ'), ('part', 'NN'), ('promotion', 'NN')]"
3053,i love this conditioner! it kept my hair nice and smooth throughout the day! it also smells very nice. i recommend it! this review was collected as part of a promotion.,"[('love', 'NN'), ('conditioner', 'NN'), ('kept', 'VBD'), ('hair', 'JJ'), ('nice', 'JJ'), ('smooth', 'NNS'), ('throughout', 'IN'), ('day', 'NN'), ('also', 'RB'), ('smell', 'VBP'), ('nice', 'JJ'), ('recommend', 'VBP'), ('it', 'PRP'), ('review', 'VB'), ('collect', 'JJ'), ('part', 'NN'), ('promotion', 'NN')]"
3054,first of all i love the smell of this product. after you wash your hair it is so smooth and easy to brush! i did receive this product from influenster for testing purposes but all opinions are my own! this review was collected as part of a promotion.,"[('first', 'RB'), ('love', 'VB'), ('smell', 'NN'), ('product', 'NN'), ('wash', 'NN'), ('hair', 'NN'), ('smooth', 'JJ'), ('easi', 'JJ'), ('brush', 'NN'), ('receiv', 'NN'), ('product', 'NN'), ('influenst', 'JJ'), ('test', 'NN'), ('purpos', 'NN'), ('opinion', 'NN'), ('own', 'JJ'), ('review', 'NN'), ('collect', 'VBP'), ('part', 'NN'), ('promotion', 'NN')]"
3055,this works way better than i expected! definitely must be used in a system this review was collected as part of a promotion.,"[('work', 'NN'), ('way', 'NN'), ('better', 'RBR'), ('expected', 'VBN'), ('definit', 'NN'), ('must', 'MD'), ('use', 'VB'), ('system', 'NN'), ('review', 'NN'), ('collect', 'VBP'), ('part', 'NN'), ('promotion', 'NN')]"
3056,this whole line of products is awesome! takes care of my oily roots for good! this review was collected as part of a promotion.,"[('whole', 'JJ'), ('line', 'NN'), ('product', 'NN'), ('awesome', 'JJ'), ('take', 'NN'), ('care', 'NN'), ('oili', 'IN'), ('root', 'NN'), ('good', 'JJ'), ('review', 'NN'), ('collect', 'VBP'), ('part', 'NN'), ('promotion', 'NN')]"
3057,i received this extraordinary clay line free from influenster in exchange for my review. this is honestly my new favorite conditioner of all time! it keeps the frizz down on my naturally curly hair and nourishes it just the way a conditioner should! love! this review was collected as part of a promotion.,"[('receiv', 'NN'), ('extraordinari', 'CC'), ('clay', 'NN'), ('line', 'NN'), ('free', 'JJ'), ('influenst', 'NN'), ('exchang', 'NN'), ('review', 'NN'), ('honestli', 'VBD'), ('new', 'JJ'), ('favorit', 'JJ'), ('condition', 'NN'), ('time', 'NN'), ('keep', 'VB'), ('frizz', 'NN'), ('natur', 'JJ'), ('curli', 'NN'), ('hair', 'NN'), ('nourish', 'JJ'), ('way', 'NN'), ('condition', 'NN'), ('should', 'MD'), ('love', 'VB'), ('review', 'NN'), ('collect', 'JJ'), ('part', 'NN'), ('promotion', 'NN')]"
3058,"this conditioner is awesome! it feels so silky and smooth when i apply it in my hair. i usually rub this all over my ends and whatever i have left, i rub it in my roots. i apply more if i need too. i love the way it feels after the shower. the clay's in the product work together to help fight any oily and dryness in the hair. it leaves the hair smooth and fresh for 4 days. i shower in the 4th day. before this product, i showered on the 2nd day because my hair was very oily. *disclosure: i received this product free for review but all my opinions are of my own.* this review was collected as part of a promotion.","[('condition', 'NN'), ('awesome', 'JJ'), ('feel', 'NN'), ('silki', 'VBD'), ('smooth', 'JJ'), ('appli', 'JJ'), ('hair', 'NN'), ('usual', 'JJ'), ('rub', 'JJ'), ('end', 'NN'), ('whatev', 'NN'), ('left', 'VBD'), ('rub', 'JJ'), ('root', 'NN'), ('appli', 'NNS'), ('need', 'VBP'), ('too', 'RB'), ('love', 'JJ'), ('way', 'NN'), ('feel', 'VB'), ('shower', 'JJR'), ('clay', 'NN'), ('product', 'NN'), ('work', 'NN'), ('togeth', 'RB'), ('help', 'VB'), ('fight', 'NN'), ('oili', 'IN'), ('dryness', 'JJ'), ('hair', 'NN'), ('leav', 'JJ'), ('hair', 'NN'), ('smooth', 'JJ'), ('fresh', 'JJ'), ('day', 'NN'), ('shower', 'VBD'), ('4th', 'CD'), ('day', 'NN'), ('product', 'NN'), ('shower', 'VB'), ('2nd', 'CD'), ('day', 'NN'), ('hair', 'VBD'), ('oily', 'RB'), ('disclosure', 'NN'), ('receiv', 'JJ'), ('product', 'NN'), ('free', 'JJ'), ('review', 'NN'), ('opinion', 'NN'), ('own', 'JJ'), ('review', 'NN'), ('collect', 'VBP'), ('part', 'NN'), ('promotion', 'NN')]"
3059,"i received l'oreal paris hair expertise extraordinary clay conditioner free for sampling and review purposes through the influenster vox box. this product is as advertised and really does work great for people with oily dry combination hair. they recommend only putting the conditioner halfway through your hair if you have just used the clay mask. this conditioner does not weigh my hair down, my roots looks less oily, and my hair still feels conditioned and healthy after using this product. l'oreal paris hair expertise extraordinary clay conditioner gives you the opportunity to skip a day washing your hair and leaves your hair looking less oily. great product, highly recommended. this review was collected as part of a promotion.","[('receiv', 'NN'), ('loreal', 'NN'), ('pari', 'JJ'), ('hair', 'NN'), ('expertis', 'NN'), ('extraordinari', 'VBP'), ('clay', 'NN'), ('condition', 'NN'), ('free', 'JJ'), ('sampl', 'NN'), ('review', 'NN'), ('purpos', 'NN'), ('influenst', 'NN'), ('vox', 'NN'), ('box', 'NN'), ('product', 'NN'), ('advertis', 'NN'), ('realli', 'JJ'), ('work', 'NN'), ('great', 'JJ'), ('peopl', 'JJ'), ('oili', 'NN'), ('dri', 'NN'), ('combin', 'NN'), ('hair', 'NN'), ('recommend', 'VBP'), ('put', 'VBN'), ('condition', 'NN'), ('halfway', 'NN'), ('hair', 'NN'), ('use', 'VBP'), ('clay', 'NN'), ('mask', 'NN'), ('condition', 'NN'), ('weigh', 'IN'), ('hair', 'NN'), ('down', 'RP'), ('root', 'NN'), ('look', 'NN'), ('le', 'JJ'), ('oily', 'RB'), ('hair', 'NN'), ('still', 'RB'), ('feel', 'VB'), ('condit', 'NN'), ('healthi', 'NN'), ('use', 'NN'), ('product', 'NN'), ('loreal', 'NN'), ('pari', 'JJ'), ('hair', 'NN'), ('expertis', 'NN'), ('extraordinari', 'VBP'), ('clay', 'NN'), ('condition', 'NN'), ('give', 'VBP'), ('opportun', 'JJ'), ('skip', 'JJ'), ('day', 'NN'), ('wash', 'VBD'), ('hair', 'NN'), ('leav', 'JJ'), ('hair', 'NN'), ('look', 'NN'), ('le', 'JJ'), ('oily', 'RB'), ('great', 'JJ'), ('product', 'NN'), ('highli', 'NN'), ('recommended', 'VBD'), ('review', 'NN'), ('collect', 'JJ'), ('part', 'NN'), ('promotion', 'NN')]"
3060,"i have very long, color treated hair so i'm very particular about why conditioner i use. this product does a great job moisturizing your hair from roots to ends without leaving it feeling greasy. although i received this product for free for testing purposes, i would buy this product again and again. this review was collected as part of a promotion.","[('long', 'RB'), ('color', 'NN'), ('treat', 'NN'), ('hair', 'NN'), ('im', 'JJ'), ('particular', 'JJ'), ('condition', 'NN'), ('use', 'NN'), ('product', 'NN'), ('great', 'JJ'), ('job', 'NN'), ('moistur', 'NNS'), ('hair', 'VBP'), ('root', 'JJ'), ('end', 'NN'), ('without', 'IN'), ('leav', 'JJ'), ('feel', 'NN'), ('greasy', 'JJ'), ('although', 'IN'), ('receiv', 'JJ'), ('product', 'NN'), ('free', 'JJ'), ('test', 'NN'), ('purpose', 'NN'), ('would', 'MD'), ('buy', 'VB'), ('product', 'NN'), ('again', 'RB'), ('review', 'JJ'), ('collect', 'VBP'), ('part', 'NN'), ('promotion', 'NN')]"
3061,"i had breakouts all over my scalp when i tried this. it has a pleasant and light scent, and is really effective without being too drying or stripping on the hair or scalp. my breakouts have totally cleared up after about a week. (i got this in the mail for testing purposes) this review was collected as part of a promotion.","[('breakout', 'IN'), ('scalp', 'JJ'), ('tri', 'NN'), ('this', 'DT'), ('pleasant', 'JJ'), ('light', 'JJ'), ('scent', 'NN'), ('realli', 'NN'), ('effect', 'NN'), ('without', 'IN'), ('dri', 'NN'), ('strip', 'NN'), ('hair', 'NN'), ('scalp', 'VBD'), ('breakout', 'IN'), ('total', 'JJ'), ('clear', 'JJ'), ('week', 'NN'), ('i', 'NN'), ('got', 'VBD'), ('mail', 'JJ'), ('test', 'NN'), ('purpose', 'NN'), ('review', 'NN'), ('collect', 'VBP'), ('part', 'NN'), ('promotion', 'NN')]"
3062,"i received this product complimentary for testing purposes but i would absolutely purchase again. at first i was skeptical because the shampoo portion made my hair feel slightly dry in the shower, but paired with the other two products it works exactly as intended. this conditioner is the perfect weight for my hair to hydrate without weighting it down. this review was collected as part of a promotion.","[('receiv', 'JJ'), ('product', 'NN'), ('complimentari', 'JJ'), ('test', 'NN'), ('purpos', 'NN'), ('would', 'MD'), ('absolut', 'VB'), ('purchas', 'NN'), ('again', 'RB'), ('first', 'JJ'), ('skeptic', 'JJ'), ('shampoo', 'NN'), ('portion', 'NN'), ('made', 'VBD'), ('hair', 'NN'), ('feel', 'VB'), ('slightli', 'JJ'), ('dri', 'NN'), ('shower', 'JJR'), ('pair', 'NN'), ('two', 'CD'), ('product', 'NN'), ('work', 'NN'), ('exactli', 'RB'), ('intended', 'VBN'), ('condition', 'NN'), ('perfect', 'NN'), ('weight', 'VBD'), ('hair', 'NN'), ('hydrat', 'NN'), ('without', 'IN'), ('weight', 'VBD'), ('down', 'RB'), ('review', 'NN'), ('collect', 'JJ'), ('part', 'NN'), ('promotion', 'NN')]"
3063,i didnt know what to expect from this product because conditioners usually weigh my hair down but this product did the complete opposite it leaves my hair so bouncy and voluminous this review was collected as part of a promotion.,"[('didnt', 'NN'), ('know', 'VBP'), ('expect', 'VBP'), ('product', 'NN'), ('condition', 'NN'), ('usual', 'JJ'), ('weigh', 'JJ'), ('hair', 'NN'), ('product', 'NN'), ('complet', 'NN'), ('opposit', 'NN'), ('leav', 'JJ'), ('hair', 'NN'), ('bounci', 'IN'), ('volumin', 'NN'), ('review', 'NN'), ('collect', 'VBP'), ('part', 'NN'), ('promotion', 'NN')]"
3064,i got this about a month ago and this combination of shampoo and conditioner was a great mix. it really helped my hair! this review was collected as part of a promotion.,"[('got', 'VBD'), ('month', 'NN'), ('ago', 'RB'), ('combin', 'VBD'), ('shampoo', 'JJ'), ('condition', 'NN'), ('great', 'JJ'), ('mix', 'NN'), ('realli', 'NN'), ('help', 'NN'), ('hair', 'NN'), ('review', 'VB'), ('collect', 'JJ'), ('part', 'NN'), ('promotion', 'NN')]"
3065,i received this product for free to test compliments of influenster. i will absolutely buy this system for myself when it's all gone. the conditioner left my hair feeling fuller and not the least bit greasy!! this review was collected as part of a promotion.,"[('receiv', 'JJ'), ('product', 'NN'), ('free', 'JJ'), ('test', 'NN'), ('compliment', 'NN'), ('influenster', 'NN'), ('absolut', 'VBP'), ('buy', 'NN'), ('system', 'NN'), ('gone', 'VBN'), ('condition', 'NN'), ('left', 'VBD'), ('hair', 'NN'), ('feel', 'VB'), ('fuller', 'RB'), ('least', 'JJS'), ('bit', 'JJ'), ('greasy', 'JJ'), ('review', 'NN'), ('collect', 'VBP'), ('part', 'NN'), ('promotion', 'NN')]"
3066,"to start conditioner is hit or miss with me these days. l'oral i am impressed. i received this with the clay hair mask and shampoo- so i followed the full instructions. the scent is somethint i actually enjoy. plus 1. my hair doesn't get insta-greasy the next day and is still soft and managable, and still appears clean. very nice. bottle size is good. i will purchase this when it is empty. i received this product complimentary for testing and my opinions are my own. this review was collected as part of a promotion.","[('start', 'JJ'), ('condition', 'NN'), ('hit', 'VBD'), ('miss', 'JJ'), ('day', 'NN'), ('loral', 'JJ'), ('impressed', 'JJ'), ('receiv', 'NN'), ('clay', 'NN'), ('hair', 'NN'), ('mask', 'NN'), ('shampoo', 'NN'), ('follow', 'VBP'), ('full', 'JJ'), ('instruction', 'NN'), ('scent', 'NN'), ('somethint', 'NN'), ('actual', 'JJ'), ('enjoy', 'NN'), ('plu', 'NN'), ('hair', 'NN'), ('get', 'VBP'), ('instagreasi', 'JJ'), ('next', 'JJ'), ('day', 'NN'), ('still', 'RB'), ('soft', 'JJ'), ('managable', 'JJ'), ('still', 'RB'), ('appear', 'VBP'), ('clean', 'JJ'), ('nice', 'JJ'), ('bottl', 'NN'), ('size', 'NN'), ('good', 'JJ'), ('purchas', 'NN'), ('empty', 'JJ'), ('receiv', 'JJ'), ('product', 'NN'), ('complimentari', 'JJ'), ('test', 'NN'), ('opinion', 'NN'), ('own', 'JJ'), ('review', 'NN'), ('collect', 'VBP'), ('part', 'NN'), ('promotion', 'NN')]"
3067,"i received this in my voxbox as a set with the shampoo and the clay mask, but all opinions are my own. i tried this as a set with the mask and shampoo and it works wonders! my hair is thin and usually oily and after using the products i didn't have the feeling to wash my hair even 3 days after not washing my hair! and usually i have to wash my hair everyday! this product is amazing especially for the price! this review was collected as part of a promotion.","[('receiv', 'NN'), ('voxbox', 'NN'), ('set', 'VBN'), ('shampoo', 'JJ'), ('clay', 'NN'), ('mask', 'NN'), ('opinion', 'NN'), ('own', 'JJ'), ('tri', 'NN'), ('set', 'VBN'), ('mask', 'NN'), ('shampoo', 'NN'), ('work', 'NN'), ('wonder', 'VBP'), ('hair', 'NN'), ('thin', 'JJ'), ('usual', 'JJ'), ('oili', 'NN'), ('use', 'NN'), ('product', 'NN'), ('feel', 'VB'), ('wash', 'JJ'), ('hair', 'NN'), ('even', 'RB'), ('day', 'NN'), ('wash', 'VBD'), ('hair', 'NN'), ('usual', 'JJ'), ('wash', 'NN'), ('hair', 'NN'), ('everyday', 'JJ'), ('product', 'NN'), ('amaz', 'NN'), ('especi', 'JJ'), ('price', 'NN'), ('review', 'NN'), ('collect', 'VBP'), ('part', 'NN'), ('promotion', 'NN')]"
3068,"i had my concerns about using this due to the texture of my hair, but it worked like a charm to soften and condition my strands to a silky state. i enjoyed every step of using this. the texture was rich and creamy and not watery and it provided great slip from root to end as i combed it thru. i was super happy with how my hair felt after. this is a new favorite hair product. this review was collected as part of a promotion.","[('concern', 'NN'), ('use', 'NN'), ('due', 'JJ'), ('textur', 'NN'), ('hair', 'NN'), ('work', 'NN'), ('like', 'IN'), ('charm', 'NN'), ('soften', 'NN'), ('condit', 'NN'), ('strand', 'NN'), ('silki', 'NN'), ('state', 'NN'), ('enjoy', 'NN'), ('everi', 'JJ'), ('step', 'NN'), ('use', 'NN'), ('this', 'DT'), ('textur', 'NN'), ('rich', 'JJ'), ('creami', 'NN'), ('wateri', 'NN'), ('provid', 'NN'), ('great', 'JJ'), ('slip', 'NN'), ('root', 'JJ'), ('end', 'NN'), ('comb', 'NN'), ('thru', 'JJ'), ('super', 'JJ'), ('happi', 'NN'), ('hair', 'NN'), ('felt', 'VBD'), ('after', 'IN'), ('new', 'JJ'), ('favorit', 'JJ'), ('hair', 'NN'), ('product', 'NN'), ('review', 'NN'), ('collect', 'JJ'), ('part', 'NN'), ('promotion', 'NN')]"
3069,"i received this product from influenster for testing purposes, and i love it so much! my hair is very oily at the roots and very dry at the tips, and i had always had trouble finding hair products to combat those two problems at the same time. although i don't normally like using conditioner for the fear that my hair would get too oily, this one (used concurrently with the hair mask and shampoo) has helped so much! this review was collected as part of a promotion.","[('receiv', 'JJ'), ('product', 'NN'), ('influenst', 'JJ'), ('test', 'NN'), ('purpose', 'NN'), ('love', 'VBP'), ('much', 'RB'), ('hair', 'NN'), ('oili', 'JJ'), ('root', 'NN'), ('dri', 'NN'), ('tip', 'NN'), ('alway', 'RB'), ('troubl', 'JJ'), ('find', 'VBP'), ('hair', 'JJ'), ('product', 'NN'), ('combat', 'NN'), ('two', 'CD'), ('problem', 'NN'), ('time', 'NN'), ('although', 'IN'), ('normal', 'JJ'), ('like', 'IN'), ('use', 'NN'), ('condition', 'NN'), ('fear', 'NN'), ('hair', 'NN'), ('would', 'MD'), ('get', 'VB'), ('oily', 'RB'), ('one', 'CD'), ('use', 'NN'), ('concurr', 'NN'), ('hair', 'NN'), ('mask', 'NN'), ('shampoo', 'NN'), ('help', 'NN'), ('much', 'RB'), ('review', 'VB'), ('collect', 'JJ'), ('part', 'NN'), ('promotion', 'NN')]"
